BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000522	BGC0000522	Lactococcus lactis genes for hypothetical protein, putative transcriptional regulator, lacticin Z, membrane proteins, ABC-2 type transporter, ATP-binding protein, prophage ps1 protein 16 and 15, complete cds, strain: QU 14	RiPP-like	RiPPs	Lactococcus lactis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0000523	BGC0000523	Lactobacillus sakei ORF78 (partial), ORF116, ORF130 (partial), ORF84 (partial), tnp1519L gene, tnp1516delC gene, tnp1516delN gene (partial), lasY gene, lasX gene, lasA gene, lasM gene, lasN gene, lasT gene, lasU gene, lasV gene, lasP gene, lasJ gene, lasW gene and tnp1519R gene	lanthipeptide-class-ii	RiPPs	Latilactobacillus sakei	Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus
BGC0000525	BGC0000525	Bacillus licheniformis strain VK21 lantibiotic gene cluster, complete sequence	lanthipeptide-class-ii	RiPPs	Bacillus licheniformis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000526	BGC0000526	Streptococcus macedonicus strain ACA-DC 198 putative relaxase gene, complete cds; macedocin gene cluster, complete sequence; McdK (mcdK), McdR (mcdR), and hypothetical protein genes, complete cds; and hypothetical protein gene, partial cds	lanthipeptide-class-ii	RiPPs	Streptococcus macedonicus	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000527	BGC0000527	Bacillus sp. HIL-Y85/54728 mersacidin biosynthesis gene cluster (mrsK2, mrsR2, mrsF, mrsG, mrsE, mrsA, mrsR1, mrsD, mrsM and mrsT genes)	lanthipeptide-class-ii	RiPPs	Bacillus sp. HIL-Y85/54728	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000528	BGC0000528	Clavibacter michiganensis subsp. michiganensis NCPPB 382 complete genome	lanthipeptide-class-ii	RiPPs	Clavibacter michiganensis subsp. michiganensis NCPPB 382	Bacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter
BGC0000529	BGC0000529	Microbispora corallina strain NRRL 30420 putative DNA-binding protein gene, complete cds; microbisporicin gene cluster, complete sequence; and hypothetical protein, pyrimidine reductase, hypothetical protein, oxidoreductase domain protein, glyoxalase/bleomycin resistance protein, esterase, putative xylanase, beta-1,4-xylanase, hypothetical proteins, secreted endo-1,4-beta-xylanase, and prephenate dehydratase genes, complete cds	lanthipeptide-class-i	RiPPs	Microbispora corallina	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Microbispora
BGC0000530	BGC0000530	Streptococcus mutans N66 contig14, whole genome shotgun sequence	lanthipeptide-class-i	RiPPs	Streptococcus mutans N66	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000531	BGC0000531	Streptococcus mutans mutacin I biosynthesis gene cluster, partial sequence	lanthipeptide-class-i	RiPPs	Streptococcus mutans	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000532	BGC0000532	Streptococcus mutans mutacin II (mutA) and mutM genes, complete cds	lanthipeptide-class-ii	RiPPs	Streptococcus mutans	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000533	BGC0000533	Streptococcus mutans mutacin III biosynthetic gene locus, partial sequence	lanthipeptide-class-i	RiPPs	Streptococcus mutans	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000534	BGC0000534	Streptococcus mutans lantibiotic mutacin K8 gene locus, partial sequence	lanthipeptide-class-ii	RiPPs	Streptococcus mutans	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000535	BGC0000535	Lactococcus lactis subsp. lactis nisin biosynthetic gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Lactococcus lactis subsp. lactis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0000536	BGC0000536	Lactococcus lactis DNA, nisin Q gene cluster (nisQ, niqB,niqT,niqC,niqI,niqP,niqR,niqK,niqF,niqE,niqG), complete cds	lanthipeptide-class-i	RiPPs	Lactococcus lactis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0000537	BGC0000537	Streptococcus uberis nisin U gene locus, complete sequence	lanthipeptide-class-i	RiPPs	Streptococcus uberis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000538	BGC0000538	Lactococcus lactis nis genes	lanthipeptide-class-i	RiPPs	Lactococcus lactis	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
BGC0000539	BGC0000539	Staphylococcus warneri genes for putative response regulator, NukA, NukM, NukT, NukF, NukE, NukG, NukH, putative plasmid replication-associated protein, putative plasmid replication-associated protein, replication protein, partial and complete cds	lanthipeptide-class-ii	RiPPs	Staphylococcus warneri	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0000540	BGC0000540	Paenibacillus polymyxa OSY-DF PaenA (paenA), PaenP (paenP), PaenB (paenB), PaenC (paenC), PaenI (paenI), PaenT (PaenT), AgrB (agrB), AgrD (agrD), histidine kinase (agrA), AgrC (agrC), and PaenN (paenN) genes, complete cds	cyclic-lactone-autoinducer.lanthipeptide-class-i	RiPPs	Paenibacillus polymyxa OSY-DF	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000541	BGC0000541	Paenibacillus polymyxa strain NRRL B-30509 lantibiotic paenicidin A gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Paenibacillus polymyxa	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000542	BGC0000542	Paenibacillus terrae strain NRRL B-30644 paenicidin B biosynthetic gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Paenibacillus terrae	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus
BGC0000543	BGC0000543	S.epidermidis pepA, pepB, pepC, pepI, pepP and pepT genes	lanthipeptide-class-i	RiPPs	Staphylococcus epidermidis	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0000544	BGC0000544	Planomonospora alba planosporicin biosynthesis gene cluster, strain NRRL 18924	lanthipeptide-class-i	RiPPs	Planomonospora alba	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Planomonospora
BGC0000545	BGC0000545	Ruminococcus gnavus ruminococcin A gene cluster	lanthipeptide-class-ii	RiPPs	[Ruminococcus] gnavus E1	Bacteria,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter
BGC0000546	BGC0000546	Streptomyces albidoflavus strain J1074 supercont3.1, whole genome shotgun sequence	lanthipeptide-class-iii	RiPPs	Streptomyces albidoflavus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000547	BGC0000547	Streptococcus salivarius strain JIM8780 salivaricin 9 lantibiotic gene locus, complete sequence	lanthipeptide-class-ii	RiPPs	Streptococcus salivarius	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000549	BGC0000549	Streptococcus salivarius strain 5M6c salivaricin D gene locus, complete sequence	lanthipeptide-class-i	RiPPs	Streptococcus salivarius	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000551	BGC0000551	Streptomyces coelicolor A3(2) complete genome	lanthipeptide-class-iii	RiPPs	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000552	BGC0000552	Streptococcus mutans smbM1, smbF, smbT, smbM2, smbG, smbA, smbB genes, complete cds	lanthipeptide-class-ii	RiPPs	Streptococcus mutans	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000553	BGC0000553	Streptomyces filamentosus NRRL 15998 supercont3.1, whole genome shotgun sequence	lanthipeptide-class-iii	RiPPs	Streptomyces filamentosus NRRL 15998	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000554	BGC0000554	Streptomyces filamentosus NRRL 15998 supercont3.1, whole genome shotgun sequence	lanthipeptide-class-ii	RiPPs	Streptomyces filamentosus NRRL 15998	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000555	BGC0000555	Staphylococcus aureus TY4, ETB plasmid DNA, complete sequence	lanthipeptide-class-ii	RiPPs	Staphylococcus aureus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus
BGC0000556	BGC0000556	Streptococcus pyogenes genes for SrtI, SrtR, SrtK, SrtA, SrtT, SrtC, SrtB, SrtF, SrtE, SrtG, complete cds	lanthipeptide-class-i	RiPPs	Streptococcus pyogenes	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000557	BGC0000557	Streptococcus pyogenes FF22 lantibiotic (scn) gene cluster region containing: scnK, scnR, streptococcin A-FF22 precursor (scnA), scnA1, scnM, scnT, scnF, scnE, scnG genes, complete cds, and tnpA gene, partial cds	lanthipeptide-class-ii	RiPPs	Streptococcus pyogenes	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000558	BGC0000558	Bacillus subtilis uvr repair protein (uvrX), sublancin 168 precursor peptide (sunA), and sublancin transporter protein (sunT) genes, complete cds	glycocin	RiPPs	Bacillus subtilis subsp. subtilis str. 168	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000559	BGC0000559	Bacillus subtilis spaB, spaT, spaC, subtilin (spaS), spaI, spaF, spaE, spaG, spaR spaK and YvaN genes, complete cds	lanthipeptide-class-i	RiPPs	Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000560	BGC0000560	Bacillus subtilis strain MMA7 subtilomycin biosynthetic gene cluster, complete sequence	lanthipeptide-class-i	RiPPs	Bacillus subtilis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000561	BGC0000561	Streptococcus thermophilus tepA gene for thermophilin 1277 and hypothetical bacteriocin-related proteins, complete cds, strain: SBT 1277	lanthipeptide-class-ii	RiPPs	Streptococcus thermophilus	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000563	BGC0000563	Streptomyces venezuelae ATCC 10712 venezuelin gene cluster, complete sequence	lanthipeptide-class-iv	RiPPs	Streptomyces venezuelae ATCC 10712	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000564	BGC0000564	Clostridium botulinum A str. ATCC 3502 complete genome	LAP	RiPPs	Clostridium botulinum A str. ATCC 3502	Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Clostridium
BGC0000565	BGC0000565	Streptomyces sp. TP-A0584 goadsporin biosynthetic gene cluster, partial and complete cds	LAP.thiopeptide	RiPPs	Streptomyces sp. TP-A0584	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000566	BGC0000566	Streptococcus pyogenes M1 GAS, complete genome	LAP	RiPPs	Streptococcus pyogenes M1 GAS	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000567	BGC0000567	Rhizobium leguminosarum trifolii trifolitoxin (tfxA) gene and tfxB, tfxC,tfxD, tfxE, tfxF, tfxG genes, complete cds	LAP	RiPPs	Rhizobium leguminosarum	Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Rhizobium
BGC0000568	BGC0000568	Escherichia coli microcin B17 operon (mcbGFEDCBA genes), strain L1000	LAP	RiPPs	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000569	BGC0000569	Bacillus amyloliquefaciens ptn gene cluster for plantathiazolicin, strain FZB42	LAP	RiPPs	Bacillus velezensis FZB42	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus amyloliquefaciens group
BGC0000570	BGC0000570	Asticcacaulis excentricus CB 48 chromosome 1, complete sequence	lassopeptide	RiPPs	Asticcacaulis excentricus CB 48	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis
BGC0000571	BGC0000571	Burkholderia rhizoxinica HKI 454, complete genome	lassopeptide	RiPPs	Mycetohabitans rhizoxinica HKI 454	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Mycetohabitans
BGC0000572	BGC0000572	Burkholderia thailandensis E444 chromosome 1, complete sequence	lassopeptide	RiPPs	Burkholderia thailandensis E444	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0000573	BGC0000573	Caulobacter sp. K31 plasmid pCAUL01, complete sequence	lassopeptide	RiPPs	Caulobacter sp. K31	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,unclassified Caulobacter
BGC0000574	BGC0000574	Caulobacter segnis ATCC 21756, complete genome	lassopeptide	RiPPs	Caulobacter segnis ATCC 21756	Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
BGC0000575	BGC0000575	Rhodococcus jostii lariatin biosynthetic gene cluster (larA, larB, larC, larD, larE), complete cds	lassopeptide	RiPPs	Rhodococcus jostii	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus
BGC0000576	BGC0000576	Rubrivivax gelatinosus IL144 DNA, complete genome	lassopeptide	RiPPs	Rubrivivax gelatinosus IL144	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Rubrivivax
BGC0000577	BGC0000577	Sphingobium japonicum UT26S plasmid pCHQ1 DNA, complete genome	lassopeptide	RiPPs	Sphingobium japonicum UT26S	Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium
BGC0000578	BGC0000578	Streptomyces filamentosus NRRL 15998 supercont3.1, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces filamentosus NRRL 15998	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000579	BGC0000579	Streptomyces sviceus ATCC 29083 chromosome, whole genome shotgun sequence	lassopeptide	RiPPs	Streptomyces sviceus ATCC 29083	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000580	BGC0000580	Xanthomonas gardneri ATCC 19865 XANTHO7DRAF_Contig52, whole genome shotgun sequence	lassopeptide	RiPPs	Xanthomonas gardneri ATCC 19865	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0000581	BGC0000581	Escherichia coli plasmid pTUC100 microcin J25 precursor (mcjA), McjB (mcjB), McjC (mcjC), and McjD (mcjD) genes, complete cds	lassopeptide	RiPPs	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000582	BGC0000582	Streptomyces sp. OH-4156 putative regulatory protein gene, complete cds; and cypemycin gene cluster, complete sequence	linaridin	RiPPs	Streptomyces sp. OH-4156	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000583	BGC0000583	Streptomyces griseus subsp. griseus NBRC 13350 DNA, complete genome	linaridin	RiPPs	Streptomyces griseus subsp. griseus NBRC 13350	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000585	BGC0000585	E.coli Plasmid pMccC7 mccA,B,C,D,E,F genes	RRE-containing	RiPPs	Escherichia coli	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0000591	BGC0000591	Alteromonas sp. B-10-31 orf1, orf2, orf3, mstI, orf5, orf6, orf7 genes, partial and complete cds	microviridin	RiPPs	Alteromonas sp. B-10-31	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas/Salinimonas group,Alteromonas
BGC0000592	BGC0000592	Microcystis aeruginosa NIES-298 microviridin biosynthetic gene cluster, strain NIES-298	microviridin	RiPPs	Microcystis aeruginosa NIES-298	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0000593	BGC0000593	Microcystis aeruginosa MRC microviridin biosynthetic gene cluster, strain MRC	microviridin	RiPPs	Microcystis aeruginosa MRC	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0000594	BGC0000594	Planktothrix agardhii NIVA-CYA 126/8 putative methyltransferase gene, complete cds; microviridin biosynthetic gene cluster, complete sequence; and short chain dehydrogenase gene, complete cds	microviridin	RiPPs	Planktothrix agardhii NIVA-CYA 126/8	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothrix
BGC0000598	BGC0000598	Bacterium symbiont of Theonella swinhoei pTSMAC1 genomic sequence	proteusin.RiPP-like	RiPPs	bacterium symbiont of Theonella swinhoei pTSMAC1 Bacteria.	
BGC0000599	BGC0000599	Bacillus thuringiensis strain DPC6431 thuricin operon, partial sequence	sactipeptide.ranthipeptide	RiPPs	Bacillus thuringiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000600	BGC0000600	Bacillus thuringiensis strain SF361 bacteriocin, thurincin H gene cluster, complete sequence	sactipeptide	RiPPs	Bacillus thuringiensis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000601	BGC0000601	Bacillus subtilis subsp. subtilis str. 168 complete genome	sactipeptide.ranthipeptide	RiPPs	Bacillus subtilis subsp. subtilis str. 168	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000602	BGC0000602	Bacillus subtilis subtilosin gene cluster, complete sequence	sactipeptide	RiPPs	Bacillus subtilis subsp. spizizenii ATCC 6633 = JCM 2499	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000603	BGC0000603	Streptomyces hygroscopicus strain 10-22 cyclothiazomycin biosynthesis gene cluster, complete sequence	LAP.thiopeptide	RiPPs	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces violaceusniger group
BGC0000604	BGC0000604	Nonomuraea sp. WU8817 GE2270 gene cluster, complete sequence	LAP.thiopeptide	RiPPs	Nonomuraea sp. WU8817	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0000605	BGC0000605	Streptomyces sp. ATCC 55365 GE37468 gene cluster, complete sequence	LAP.thiopeptide	RiPPs	Streptomyces sp. ATCC 55365	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000606	BGC0000606	Streptomyces lactacystinaeus lactazole biosynthetic gene cluster, complete sequence, strain: OM-6519	LAP.lanthipeptide-class-iv.thiopeptide	RiPPs	Streptomyces lactacystinaeus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000607	BGC0000607	Macrococcus caseolyticus strain 115 plasmid pBac115, complete sequence	thiopeptide	RiPPs	Macrococcus caseolyticus	Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus
BGC0000608	BGC0000608	Amycolatopsis fastidiosa strain ATCC 202099 nocathiacin biosynthetic gene cluster, partial sequence	thiopeptide	RiPPs	Actinokineospora fastidiosa	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora
BGC0000609	BGC0000609	Nocardia sp. ATCC 202099 nocathiacin I biosynthetic gene cluster, complete sequence	LAP.thiopeptide	RiPPs	Nocardia sp. ATCC 202099	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Nocardia,unclassified Nocardia
BGC0000610	BGC0000610	Streptomyces actuosus clone cosmid 13G2 nosiheptide biosynthetic gene cluster, partial sequence	LAP.thiopeptide	RiPPs	Streptomyces actuosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000611	BGC0000611	Streptomyces sioyaensis strain ATCC 13989 siomycin biosynthesis gene cluster, complete sequence	LAP.terpene.thiopeptide	Others	Streptomyces sioyaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000612	BGC0000612	Bacillus cereus ATCC 14579, complete genome	LAP.thiopeptide	RiPPs	Bacillus cereus ATCC 14579	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
