BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0002454	BGC0002454	Streptomyces sp. NRRL S-4 venturicidin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NRRL S-4	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002456	BGC0002456	Streptomyces sp. NBRC 109436 avm biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. NBRC 109436	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002479	BGC0002479	Streptomyces miharaensis strain MS-1242	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces miharaensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002480	BGC0002480	Sphaerospermopsis sp. LEGE 00249 NODE_4_length_225832_cov_34.3344, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Sphaerospermopsis sp. LEGE 00249	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Sphaerospermopsis,unclassified Sphaerospermopsis
BGC0002505	BGC0002505	Xenoacremonium sp. BF-2018a xenoacremone A gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Xenoacremonium sp. BF-2018a	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Xenoacremonium,unclassified Xenoacremonium
BGC0002509	BGC0002509	Streptomyces sp. strain S001 montamide biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002520	BGC0002520	Micromonospora sp. AK-AN57 DNA, biosynthetic gene cluster for quinolidomicin A	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Micromonospora sp.	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora,unclassified Micromonospora
BGC0002532	BGC0002532	Anabaena cylindrica PCC 7122 DNA, nearly complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Anabaena cylindrica PCC 7122	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0002533	BGC0002533	Photobacterium damselae subsp. piscicida DI21 plasmid pPHDP70, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Photobacterium damselae subsp. piscicida DI21	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium
BGC0002538	BGC0002538	Chaetomium olivaceum strain SD-80A haetolivacine biosynthetic gene cluster, partial sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chaetomium olivaceum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0002539	BGC0002539	Discosia rubi chaetoglobosin P biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Discosia rubi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Sporocadaceae,Discosia
BGC0002540	BGC0002540	Streptomyces hygrospinosus subsp. beijingensis strain CGMCC 4.1123 tetramycin biosynthetic gene cluster, complete sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Streptomyces hygrospinosus subsp. beijingensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002542	BGC0002542	UNVERIFIED: Moorena bouillonii bAprat14 hypothetical protein-like gene, partial sequence; ISAs 1 family transposase, membrane protein, and hypothetical protein genes, complete cds; and apratoxin A gene cluster, complete sequence	T1PKS.PKS-like.NRPS	PKS-NRP_Hybrids	Moorena bouillonii bAprat14	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Moorena
BGC0002546	BGC0002546	Chaetomium globosum strain E-C-2 PKS-NRPS hybrid gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Chaetomium globosum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Chaetomium
BGC0002552	BGC0002552	Amycolatopsis sp. CP2808	T1PKS.NRPS-like	PKS-NRP_Hybrids	Amycolatopsis sp. CP2808	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0002570	BGC0002570	Pseudomonas syringae pv. tomato str. DC3000, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Pseudomonas syringae pv. tomato str. DC3000	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0002597	BGC0002597	Nodularia sp. LEGE 06071 genomic sequence, sequence	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids	Nodularia sp. LEGE 06071	Bacteria,Cyanobacteria,Nostocales,Aphanizomenonaceae,Nodularia
BGC0002598	BGC0002598	Aspergillus westerdijkiae culture ITEM:17414 ochratoxin biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus westerdijkiae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002605	BGC0002605	Aspergillus carbonarius culture ITEM:5010 ochratoxin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus carbonarius	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002606	BGC0002606	Aspergillus niger culture CBS:513.88 ochratoxin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus niger	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002607	BGC0002607	Aspergillus westerdijkiae culture CECT:2948 ochratoxin A biosynthetic gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Aspergillus westerdijkiae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0002613	BGC0002613	Vibrio neptunius strain PP-145.98 NODE_21_length_102738_cov_40.499635, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Vibrio neptunius	Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
BGC0002623	BGC0002623	Microcystis aeruginosa LEGE 91341 NODE_87_length_29421_cov_24.0279, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Microcystis aeruginosa LEGE 91341	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0002624	BGC0002624	Fischerella sp. PCC 9431 Fis9431DRAFT_Scaffold1.2, whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Fischerella sp. PCC 9431	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0002625	BGC0002625	Desmonostoc muscorum LEGE 12446 1_(reversed), whole genome shotgun sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Desmonostoc muscorum LEGE 12446	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Desmonostoc
BGC0002649	BGC0002649	Amycolatopsis sp. EV170708-02-1 chromosome	T1PKS.NRPS	PKS-NRP_Hybrids	Amycolatopsis sp. EV170708-02-1	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,unclassified Amycolatopsis
BGC0002671	BGC0002671	Verrucosispora sp. DUF262 domain-containing protein and hypothetical protein genes, complete cds; kendomycin B biosynthetic gene cluster, complete sequence; and hypothetical protein genes, complete cds	T1PKS.NRPS-like.T3PKS	PKS-NRP_Hybrids	Verrucosispora sp.	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Verrucosispora,unclassified Verrucosispora
BGC0002677	BGC0002677	Nostoc punctiforme PCC 73102 strain ATCC 29133 chromosome, complete genome	T1PKS.NRPS-like	PKS-NRP_Hybrids	Nostoc punctiforme PCC 73102	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Nostoc
BGC0002687	BGC0002687	Massilia sp. NR 4-1, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Massilia sp. NR 4-1	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia group,Massilia
BGC0002697	BGC0002697	Streptomyces cattleya DSM 46488, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces cattleya NRRL 8057 = DSM 46488	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002715	BGC0002715	Photorhabdus laumondii subsp. laumondii strain TT01 chromosome, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Photorhabdus laumondii subsp. laumondii	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0002734	BGC0002734	Aspergillus terreus NIH2624 scaffold_5 genomic scaffold, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Aspergillus terreus NIH2624	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus subgen. Circumdati
BGC0002735	BGC0002735	Streptomyces incarnatus strain NRRL 8089 plasmid unnamed_1 sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces incarnatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0002749	BGC0002749	Aspergillus candidus strain CBS 102.13 unplaced genomic scaffold BDW47scaffold_57, whole genome shotgun sequence	T1PKS.NRPS-like	PKS-NRP_Hybrids	Aspergillus candidus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
HN182_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=818661 cov=43.0 corr=0 origname=NODE_1_length_818661_cov_42.968961_pilon sw=shovill-spades/1.1.0 date=20220828	T1PKS.NRPS	PKS-NRP_Hybrids		
MMO-104_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1328555 cov=43.5 corr=0 origname=NODE_1_length_1328555_cov_43.545037_pilon sw=shovill-spades/1.1.0 date=20220812	T1PKS.NRPS-like	PKS-NRP_Hybrids		
MMO-123_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1328555 cov=43.5 corr=0 origname=NODE_1_length_1328555_cov_43.545037_pilon sw=shovill-spades/1.1.0 date=20220812	T1PKS.NRPS-like	PKS-NRP_Hybrids		
MMO-124_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1719029 cov=31.9 corr=0 origname=NODE_1_length_1719029_cov_31.931754_pilon sw=shovill-spades/1.1.0 date=20220812	T1PKS.NRPS-like	PKS-NRP_Hybrids		
MMO-144_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1328501 cov=32.6 corr=0 origname=NODE_1_length_1328501_cov_32.611403_pilon sw=shovill-spades/1.1.0 date=20220812	T1PKS.NRPS-like	PKS-NRP_Hybrids		
MMO-33_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=818661 cov=42.6 corr=0 origname=NODE_1_length_818661_cov_42.573435_pilon sw=shovill-spades/1.1.0 date=20220826	T1PKS.NRPS	PKS-NRP_Hybrids		
MMO-34_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=818661 cov=44.3 corr=0 origname=NODE_1_length_818661_cov_44.275487_pilon sw=shovill-spades/1.1.0 date=20220826	T1PKS.NRPS	PKS-NRP_Hybrids		
MMO-59_contigs.fa_antismash_contig00018.region001	contig00018	contig00018 len=108503 cov=31.3 corr=0 origname=NODE_18_length_108503_cov_31.301830_pilon sw=shovill-spades/1.1.0 date=20220827	T1PKS.NRPS	PKS-NRP_Hybrids		
MMO-59_contigs.fa_antismash_contig00020.region001	contig00020	contig00020 len=106383 cov=26.2 corr=0 origname=NODE_20_length_106383_cov_26.213161_pilon sw=shovill-spades/1.1.0 date=20220827	transAT-PKS-like.NRPS	PKS-NRP_Hybrids		
MMO-82_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1474901 cov=27.9 corr=0 origname=NODE_1_length_1474901_cov_27.866944_pilon sw=shovill-spades/1.1.0 date=20220827	T1PKS.NRPS-like	PKS-NRP_Hybrids		
MMO-95_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=818662 cov=42.8 corr=0 origname=NODE_1_length_818662_cov_42.823961_pilon sw=shovill-spades/1.1.0 date=20220823	T1PKS.NRPS	PKS-NRP_Hybrids		
MMO-97_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=818661 cov=41.9 corr=0 origname=NODE_1_length_818661_cov_41.891358_pilon sw=shovill-spades/1.1.0 date=20220823	T1PKS.NRPS	PKS-NRP_Hybrids		
SRR13132392.2.fa_antismash_k141_204347.region001	k141_204347	k141_204347	T1PKS.NRPS	PKS-NRP_Hybrids		
USHLN010_contigs.fa_antismash_contig00001.region003	contig00001	contig00001 len=2577902 cov=37.5 corr=0 origname=NODE_1_length_2577902_cov_37.452653_pilon sw=shovill-spades/1.1.0 date=20221107	transAT-PKS.NRPS	PKS-NRP_Hybrids		
USHLN030_contigs.fa_antismash_contig00001.region002	contig00001	contig00001 len=1601605 cov=15.2 corr=0 origname=NODE_1_length_1601605_cov_15.169629_pilon sw=shovill-spades/1.1.0 date=20220828	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids		
USHLN139_contigs.fa_antismash_contig00002.region001	contig00002	contig00002 len=779945 cov=29.1 corr=0 origname=NODE_2_length_779945_cov_29.137495_pilon sw=shovill-spades/1.1.0 date=20220828	transAT-PKS.NRPS	PKS-NRP_Hybrids		
USHLN188_contigs.fa_antismash_contig00001.region004	contig00001	contig00001 len=1653928 cov=23.8 corr=0 origname=NODE_1_length_1653928_cov_23.834814_pilon sw=shovill-spades/1.1.0 date=20220829	T3PKS.transAT-PKS.PKS-like.NRPS	PKS-NRP_Hybrids		
USHLN190_contigs.fa_antismash_contig00002.region002	contig00002	contig00002 len=1070717 cov=27.7 corr=0 origname=NODE_2_length_1070717_cov_27.682534_pilon sw=shovill-spades/1.1.0 date=20220829	T3PKS.transAT-PKS.PKS-like.NRPS	PKS-NRP_Hybrids		
USHLN268_contigs.fa_antismash_contig00004.region001	contig00004	contig00004 len=638345 cov=41.4 corr=0 origname=NODE_4_length_638345_cov_41.370256_pilon sw=shovill-spades/1.1.0 date=20221107	T1PKS.NRPS-like	PKS-NRP_Hybrids		
USHLN278_contigs.fa_antismash_contig00003.region001	contig00003	contig00003 len=638316 cov=34.4 corr=0 origname=NODE_3_length_638316_cov_34.408582_pilon sw=shovill-spades/1.1.0 date=20220829	T1PKS.NRPS-like	PKS-NRP_Hybrids		
USHLN279_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=249125 cov=30.6 corr=0 origname=NODE_8_length_249125_cov_30.626310_pilon sw=shovill-spades/1.1.0 date=20220829	T1PKS.NRPS	PKS-NRP_Hybrids		
USHLN280_contigs.fa_antismash_contig00008.region001	contig00008	contig00008 len=249125 cov=31.4 corr=0 origname=NODE_8_length_249125_cov_31.356394_pilon sw=shovill-spades/1.1.0 date=20221107	T1PKS.NRPS	PKS-NRP_Hybrids		
USMM236_contigs.fa_antismash_contig00006.region001	contig00006	contig00006 len=259553 cov=40.6 corr=0 origname=NODE_6_length_259553_cov_40.637827_pilon sw=shovill-spades/1.1.0 date=20221109	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids		
VD34_contigs.fa_antismash_contig00001.region001	contig00001	contig00001 len=640260 cov=5.8 corr=6 origname=NODE_1_length_640260_cov_5.795889_pilon sw=shovill-spades/1.1.0 date=20220627	T1PKS.NRPS-like.NRPS	PKS-NRP_Hybrids		
VD34_contigs.fa_antismash_contig00047.region001	contig00047	contig00047 len=20458 cov=5.6 corr=0 origname=NODE_47_length_20458_cov_5.569180_pilon sw=shovill-spades/1.1.0 date=20220627	T1PKS.NRPS	PKS-NRP_Hybrids		
